CustomerID,Country,Customer_Rank,Revenue,Cumulative_Revenue_Pct,Revenue_Contribution_Pct
17123,United Kingdom,2771,977.17,92.71,0.01
17221,United Kingdom,2772,976.62,92.72,0.01
15247,United Kingdom,2773,976.06,92.73,0.01
15406,United Kingdom,2774,975.87,92.73,0.01
15165,United Kingdom,2775,975.5,92.74,0.01
16376,United Kingdom,2776,974.96,92.74,0.01
15646,United Kingdom,2777,974.61,92.75,0.01
15449,United Kingdom,2778,974.52,92.75,0.01
12994,United Kingdom,2779,974.42,92.76,0.01
17958,United Kingdom,2780,973.88,92.76,0.01
12525,France,2781,973.73,92.77,0.01
16009,United Kingdom,2782,972.11,92.78,0.01
16535,United Kingdom,2783,972.04,92.78,0.01
14350,United Kingdom,2784,972.03,92.79,0.01
17100,United Kingdom,2785,971.74,92.79,0.01
14953,United Kingdom,2786,971.32,92.8,0.01
15208,United Kingdom,2787,970.52,92.8,0.01
18006,United Kingdom,2788,969.51,92.81,0.01
13223,United Kingdom,2789,969.12,92.81,0.01
16254,United Kingdom,2790,967.44,92.82,0.01
13204,United Kingdom,2791,966.66,92.82,0.01
14138,United Kingdom,2792,965.88,92.83,0.01
17987,United Kingdom,2793,965.44,92.84,0.01
15084,United Kingdom,2794,965.2,92.84,0.01
12550,Spain,2795,964.83,92.85,0.01
16763,United Kingdom,2796,964.7,92.85,0.01
15268,United Kingdom,2797,961.9,92.86,0.01
15156,United Kingdom,2798,961.49,92.86,0.01
16518,United Kingdom,2799,959.37,92.87,0.01
12588,Finland,2800,958.78,92.87,0.01
18192,United Kingdom,2801,957.97,92.88,0.01
12697,Sweden,2802,957.59,92.88,0.01
17080,United Kingdom,2803,957.53,92.89,0.01
12675,Italy,2804,957.25,92.9,0.01
17172,United Kingdom,2805,956.57,92.9,0.01
16141,United Kingdom,2806,955.94,92.91,0.01
12990,United Kingdom,2807,955.5,92.91,0.01
14629,United Kingdom,2808,955.26,92.92,0.01
16947,United Kingdom,2809,955.21,92.92,0.01
12505,Italy,2810,955.2,92.93,0.01
15430,United Kingdom,2811,954.75,92.93,0.01
17298,United Kingdom,2812,954.26,92.94,0.01
15835,United Kingdom,2813,954.09,92.94,0.01
17189,United Kingdom,2814,953.63,92.95,0.01
12414,Austria,2815,952.41,92.95,0.01
14615,United Kingdom,2816,951.76,92.96,0.01
17955,United Kingdom,2817,949.9,92.97,0.01
12767,Korea,2818,949.82,92.97,0.01
17081,United Kingdom,2819,949.39,92.98,0.01
13046,United Kingdom,2820,949.25,92.98,0.01
13636,United Kingdom,2821,949.12,92.99,0.01
15177,United Kingdom,2822,948.93,92.99,0.01
12822,United Kingdom,2823,948.88,93.0,0.01
12874,Belgium,2824,948.42,93.0,0.01
12355,Bahrain,2825,947.61,93.01,0.01
17516,United Kingdom,2826,947.5,93.01,0.01
16136,United Kingdom,2827,946.8,93.02,0.01
14994,United Kingdom,2828,946.72,93.02,0.01
16861,United Kingdom,2829,946.59,93.03,0.01
17356,United Kingdom,2830,946.47,93.04,0.01
16146,United Kingdom,2831,946.38,93.04,0.01
18217,United Kingdom,2832,945.04,93.05,0.01
17544,United Kingdom,2833,944.82,93.05,0.01
13261,United Kingdom,2834,944.1,93.06,0.01
17860,United Kingdom,2835,943.84,93.06,0.01
16199,United Kingdom,2836,942.75,93.07,0.01
17604,United Kingdom,2837,942.38,93.07,0.01
15385,United Kingdom,2838,942.08,93.08,0.01
14958,United Kingdom,2839,941.99,93.08,0.01
14326,United Kingdom,2840,940.98,93.09,0.01
13416,United Kingdom,2841,940.8,93.09,0.01
15107,United Kingdom,2842,940.35,93.1,0.01
13936,United Kingdom,2843,939.66,93.1,0.01
16109,United Kingdom,2844,939.48,93.11,0.01
17527,United Kingdom,2845,939.37,93.12,0.01
14437,United Kingdom,2846,936.34,93.12,0.01
17020,United Kingdom,2847,935.62,93.13,0.01
14140,United Kingdom,2848,935.05,93.13,0.01
12942,United Kingdom,2849,934.35,93.14,0.01
16781,United Kingdom,2850,934.25,93.14,0.01
15792,United Kingdom,2851,933.84,93.15,0.01
15787,United Kingdom,2852,933.26,93.15,0.01
16661,United Kingdom,2853,932.76,93.16,0.01
18154,United Kingdom,2854,932.6,93.16,0.01
18133,United Kingdom,2855,931.5,93.17,0.01
12396,RSA,2856,931.43,93.17,0.01
13465,United Kingdom,2857,931.12,93.18,0.01
14924,United Kingdom,2858,931.01,93.18,0.01
15723,United Kingdom,2859,930.7,93.19,0.01
14338,United Kingdom,2860,928.1,93.19,0.01
13288,United Kingdom,2861,927.61,93.2,0.01
15243,United Kingdom,2862,927.28,93.2,0.01
17805,United Kingdom,2863,927.03,93.21,0.01
16975,United Kingdom,2864,926.12,93.22,0.01
12745,EIRE,2865,925.41,93.22,0.01
13805,United Kingdom,2866,924.6,93.23,0.01
14128,United Kingdom,2867,924.21,93.23,0.01
18001,United Kingdom,2868,924.14,93.24,0.01
16643,United Kingdom,2869,923.11,93.24,0.01
13034,United Kingdom,2870,922.68,93.25,0.01
17322,United Kingdom,2871,922.59,93.25,0.01
15654,United Kingdom,2872,922.53,93.26,0.01
13122,United Kingdom,2873,922.39,93.26,0.01
17472,United Kingdom,2874,922.35,93.27,0.01
16362,United Kingdom,2875,922.16,93.27,0.01
13934,United Kingdom,2876,922.1,93.28,0.01
14605,United Kingdom,2877,921.56,93.28,0.01
12638,Sweden,2878,921.49,93.29,0.01
15576,United Kingdom,2879,921.37,93.29,0.01
15957,United Kingdom,2880,921.25,93.3,0.01
14272,United Kingdom,2881,920.81,93.3,0.01
17363,United Kingdom,2882,920.46,93.31,0.01
12998,United Kingdom,2883,920.08,93.31,0.01
14568,Channel Islands,2884,919.7,93.32,0.01
13075,United Kingdom,2885,919.61,93.32,0.01
13872,United Kingdom,2886,919.57,93.33,0.01
15304,United Kingdom,2887,919.55,93.33,0.01
17760,United Kingdom,2888,918.93,93.34,0.01
16204,United Kingdom,2889,918.71,93.35,0.01
14342,United Kingdom,2890,918.44,93.35,0.01
12368,Cyprus,2891,917.7,93.36,0.01
14061,United Kingdom,2892,917.43,93.36,0.01
14015,United Kingdom,2893,917.34,93.37,0.01
15707,United Kingdom,2894,916.98,93.37,0.01
14423,United Kingdom,2895,916.61,93.38,0.01
14176,United Kingdom,2896,916.01,93.38,0.01
14839,United Kingdom,2897,915.28,93.39,0.01
14141,United Kingdom,2898,915.13,93.39,0.01
16216,United Kingdom,2899,914.93,93.4,0.01
14549,United Kingdom,2900,913.6,93.4,0.01
15364,United Kingdom,2901,913.19,93.41,0.01
14359,United Kingdom,2902,912.18,93.41,0.01
15244,United Kingdom,2903,912.08,93.42,0.01
16034,United Kingdom,2904,911.32,93.42,0.01
14289,United Kingdom,2905,911.26,93.43,0.01
14133,United Kingdom,2906,911.14,93.43,0.01
16138,United Kingdom,2907,910.35,93.44,0.01
13038,United Kingdom,2908,908.46,93.44,0.01
15097,United Kingdom,2909,908.35,93.45,0.01
17464,United Kingdom,2910,907.14,93.45,0.01
14714,United Kingdom,2911,906.24,93.46,0.01
14969,United Kingdom,2912,906.23,93.46,0.01
12808,Portugal,2913,906.1,93.47,0.01
13573,United Kingdom,2914,904.52,93.47,0.01
13255,United Kingdom,2915,904.46,93.48,0.01
15180,United Kingdom,2916,904.43,93.48,0.01
17746,United Kingdom,2917,904.18,93.49,0.01
17176,United Kingdom,2918,902.32,93.49,0.01
17382,United Kingdom,2919,902.28,93.5,0.01
13548,United Kingdom,2920,901.44,93.5,0.01
15511,United Kingdom,2921,900.53,93.51,0.01
12945,United Kingdom,2922,900.11,93.52,0.01
14729,United Kingdom,2923,899.73,93.52,0.01
12940,United Kingdom,2924,899.69,93.53,0.01
16834,United Kingdom,2925,898.96,93.53,0.01
15710,United Kingdom,2926,898.87,93.54,0.01
15992,United Kingdom,2927,896.6,93.54,0.01
13996,United Kingdom,2928,895.76,93.55,0.01
17226,United Kingdom,2929,895.47,93.55,0.01
15066,United Kingdom,2930,893.59,93.56,0.01
12772,Portugal,2931,892.47,93.56,0.01
17155,United Kingdom,2932,892.46,93.57,0.01
16784,United Kingdom,2933,892.33,93.57,0.01
16442,United Kingdom,2934,891.98,93.58,0.01
15393,United Kingdom,2935,891.34,93.58,0.01
16361,United Kingdom,2936,891.21,93.59,0.01
14065,United Kingdom,2937,891.02,93.59,0.01
15824,United Kingdom,2938,890.94,93.6,0.01
17537,United Kingdom,2939,887.67,93.6,0.01
16900,United Kingdom,2940,887.11,93.61,0.01
15900,United Kingdom,2941,886.57,93.61,0.01
16228,United Kingdom,2942,885.71,93.62,0.01
17704,United Kingdom,2943,885.19,93.62,0.01
16411,United Kingdom,2944,884.94,93.63,0.01
17708,United Kingdom,2945,884.18,93.63,0.0
15907,United Kingdom,2946,882.72,93.64,0.0
18141,United Kingdom,2947,882.47,93.64,0.0
16387,United Kingdom,2948,882.46,93.65,0.0
17480,United Kingdom,2949,882.23,93.65,0.0
17143,United Kingdom,2950,880.97,93.66,0.0
12680,France,2951,880.81,93.66,0.0
16677,United Kingdom,2952,880.62,93.67,0.0
13937,United Kingdom,2953,880.13,93.67,0.0
14551,United Kingdom,2954,878.09,93.68,0.0
14612,United Kingdom,2955,877.7,93.68,0.0
15653,United Kingdom,2956,877.44,93.69,0.0
14645,United Kingdom,2957,876.89,93.69,0.0
17864,United Kingdom,2958,876.57,93.7,0.0
13768,United Kingdom,2959,875.97,93.7,0.0
13166,United Kingdom,2960,875.93,93.71,0.0
14681,United Kingdom,2961,875.15,93.71,0.0
16513,United Kingdom,2962,874.59,93.72,0.0
16657,United Kingdom,2963,874.43,93.72,0.0
15469,United Kingdom,2964,874.25,93.73,0.0
17361,United Kingdom,2965,871.79,93.73,0.0
15224,United Kingdom,2966,871.36,93.74,0.0
13200,United Kingdom,2967,870.09,93.74,0.0
17566,United Kingdom,2968,869.77,93.75,0.0
14753,United Kingdom,2969,869.51,93.75,0.0
16948,United Kingdom,2970,868.77,93.76,0.0
16357,United Kingdom,2971,868.37,93.76,0.0
17167,United Kingdom,2972,867.11,93.76,0.0
16567,United Kingdom,2973,865.6,93.77,0.0
13922,United Kingdom,2974,865.2,93.77,0.0
14600,United Kingdom,2975,865.17,93.78,0.0
18156,United Kingdom,2976,862.52,93.78,0.0
16668,United Kingdom,2977,862.42,93.79,0.0
12787,Netherlands,2978,862.18,93.79,0.0
17358,United Kingdom,2979,861.01,93.8,0.0
12794,Portugal,2980,860.41,93.8,0.0
13339,United Kingdom,2981,860.12,93.81,0.0
14372,United Kingdom,2982,860.08,93.81,0.0
13891,United Kingdom,2983,859.21,93.82,0.0
12440,Austria,2984,859.2,93.82,0.0
15870,United Kingdom,2985,857.46,93.83,0.0
15287,United Kingdom,2986,856.03,93.83,0.0
17161,United Kingdom,2987,856.01,93.84,0.0
15542,United Kingdom,2988,855.71,93.84,0.0
17968,United Kingdom,2989,855.54,93.85,0.0
17064,United Kingdom,2990,855.45,93.85,0.0
12878,United Kingdom,2991,854.99,93.86,0.0
13945,United Kingdom,2992,854.15,93.86,0.0
14873,United Kingdom,2993,854.13,93.87,0.0
13991,United Kingdom,2994,852.88,93.87,0.0
14686,United Kingdom,2995,852.53,93.88,0.0
15266,United Kingdom,2996,852.21,93.88,0.0
16070,United Kingdom,2997,852.15,93.89,0.0
12696,Finland,2998,851.91,93.89,0.0
17674,United Kingdom,2999,851.7,93.9,0.0
13479,United Kingdom,3000,851.37,93.9,0.0
16020,United Kingdom,3001,851.01,93.91,0.0
17223,United Kingdom,3002,850.88,93.91,0.0
18108,United Kingdom,3003,848.81,93.92,0.0
12713,Germany,3004,848.55,93.92,0.0
15264,United Kingdom,3005,848.4,93.92,0.0
15784,United Kingdom,3006,848.33,93.93,0.0
14202,United Kingdom,3007,847.76,93.93,0.0
13221,United Kingdom,3008,847.41,93.94,0.0
13487,United Kingdom,3009,846.87,93.94,0.0
16877,United Kingdom,3010,846.62,93.95,0.0
13970,United Kingdom,3011,846.55,93.95,0.0
14803,United Kingdom,3012,845.55,93.96,0.0
16500,United Kingdom,3013,843.91,93.96,0.0
14922,United Kingdom,3014,843.74,93.97,0.0
15070,United Kingdom,3015,843.25,93.97,0.0
16344,United Kingdom,3016,842.42,93.98,0.0
16846,United Kingdom,3017,842.41,93.98,0.0
17638,United Kingdom,3018,842.4,93.99,0.0
16810,United Kingdom,3019,842.04,93.99,0.0
14862,United Kingdom,3020,841.2,94.0,0.0
16798,United Kingdom,3021,841.16,94.0,0.0
12891,United Kingdom,3022,840.5,94.01,0.0
13169,United Kingdom,3023,840.08,94.01,0.0
18247,United Kingdom,3024,839.73,94.02,0.0
13940,United Kingdom,3025,839.14,94.02,0.0
17332,United Kingdom,3026,838.27,94.02,0.0
14037,United Kingdom,3027,836.95,94.03,0.0
15832,United Kingdom,3028,836.79,94.03,0.0
14929,United Kingdom,3029,836.69,94.04,0.0
13569,United Kingdom,3030,836.36,94.04,0.0
13795,United Kingdom,3031,836.3,94.05,0.0
16747,United Kingdom,3032,836.06,94.05,0.0
13386,United Kingdom,3033,835.46,94.06,0.0
16737,United Kingdom,3034,835.2,94.06,0.0
15012,United Kingdom,3035,834.82,94.07,0.0
15190,United Kingdom,3036,834.44,94.07,0.0
16644,United Kingdom,3037,833.78,94.08,0.0
12903,United Kingdom,3038,833.53,94.08,0.0
13175,United Kingdom,3039,831.45,94.09,0.0
15766,United Kingdom,3040,831.06,94.09,0.0
15759,United Kingdom,3041,830.93,94.1,0.0
16924,United Kingdom,3042,829.89,94.1,0.0
14087,United Kingdom,3043,829.47,94.1,0.0
14851,United Kingdom,3044,829.41,94.11,0.0
12730,Germany,3045,829.25,94.11,0.0
12953,United Kingdom,3046,828.81,94.12,0.0
15617,United Kingdom,3047,828.55,94.12,0.0
17003,United Kingdom,3048,828.21,94.13,0.0
13681,United Kingdom,3049,827.83,94.13,0.0
17045,United Kingdom,3050,827.68,94.14,0.0
15945,United Kingdom,3051,827.27,94.14,0.0
12792,Portugal,3052,827.01,94.15,0.0
12461,Switzerland,3053,826.88,94.15,0.0
12781,Czech Republic,3054,826.74,94.16,0.0
16494,United Kingdom,3055,826.53,94.16,0.0
17880,United Kingdom,3056,824.92,94.17,0.0
13513,United Kingdom,3057,824.59,94.17,0.0
14260,United Kingdom,3058,824.28,94.18,0.0
16264,United Kingdom,3059,823.53,94.18,0.0
15137,United Kingdom,3060,823.4,94.18,0.0
14508,United Kingdom,3061,822.92,94.19,0.0
15847,United Kingdom,3062,822.57,94.19,0.0
16164,United Kingdom,3063,822.48,94.2,0.0
16680,United Kingdom,3064,821.45,94.2,0.0
16246,United Kingdom,3065,821.35,94.21,0.0
13893,United Kingdom,3066,821.1,94.21,0.0
15314,United Kingdom,3067,820.45,94.22,0.0
16135,United Kingdom,3068,819.45,94.22,0.0
17683,United Kingdom,3069,819.01,94.23,0.0
13612,United Kingdom,3070,818.29,94.23,0.0
15483,United Kingdom,3071,817.82,94.24,0.0
14890,United Kingdom,3072,817.25,94.24,0.0
18043,United Kingdom,3073,817.2,94.24,0.0
16869,United Kingdom,3074,817.12,94.25,0.0
14872,United Kingdom,3075,816.6,94.25,0.0
13514,United Kingdom,3076,815.9,94.26,0.0
15399,United Kingdom,3077,815.77,94.26,0.0
14556,United Kingdom,3078,815.69,94.27,0.0
13811,Germany,3079,814.5,94.27,0.0
12763,Japan,3080,814.16,94.28,0.0
14624,United Kingdom,3081,814.07,94.28,0.0
16658,United Kingdom,3082,814.07,94.29,0.0
16621,United Kingdom,3083,813.48,94.29,0.0
17194,United Kingdom,3084,812.5,94.3,0.0
16460,United Kingdom,3085,811.23,94.3,0.0
16624,United Kingdom,3086,810.57,94.3,0.0
13045,United Kingdom,3087,808.92,94.31,0.0
15533,United Kingdom,3088,807.57,94.31,0.0
17495,United Kingdom,3089,806.72,94.32,0.0
12797,Portugal,3090,806.11,94.32,0.0
12632,Germany,3091,804.88,94.33,0.0
13637,United Kingdom,3092,804.3,94.33,0.0
18248,United Kingdom,3093,804.02,94.34,0.0
16469,United Kingdom,3094,803.9,94.34,0.0
15644,United Kingdom,3095,803.54,94.35,0.0
18265,United Kingdom,3096,801.51,94.35,0.0
16127,United Kingdom,3097,801.31,94.35,0.0
17114,United Kingdom,3098,801.12,94.36,0.0
17023,United Kingdom,3099,800.18,94.36,0.0
13720,United Kingdom,3100,799.9,94.37,0.0
13041,United Kingdom,3101,799.13,94.37,0.0
17251,United Kingdom,3102,798.98,94.38,0.0
16438,United Kingdom,3103,798.35,94.38,0.0
15309,United Kingdom,3104,797.96,94.39,0.0
13389,United Kingdom,3105,797.96,94.39,0.0
17281,United Kingdom,3106,797.85,94.4,0.0
15637,United Kingdom,3107,797.59,94.4,0.0
16155,United Kingdom,3108,796.9,94.4,0.0
15396,United Kingdom,3109,796.38,94.41,0.0
16952,United Kingdom,3110,795.83,94.41,0.0
18084,United Kingdom,3111,795.23,94.42,0.0
13336,United Kingdom,3112,795.12,94.42,0.0
15831,United Kingdom,3113,794.64,94.43,0.0
16961,United Kingdom,3114,794.56,94.43,0.0
17212,United Kingdom,3115,794.41,94.44,0.0
16679,United Kingdom,3116,793.06,94.44,0.0
13296,United Kingdom,3117,792.51,94.44,0.0
14022,United Kingdom,3118,792.15,94.45,0.0
16250,United Kingdom,3119,791.38,94.45,0.0
14976,United Kingdom,3120,790.86,94.46,0.0
13484,United Kingdom,3121,790.72,94.46,0.0
13544,United Kingdom,3122,790.2,94.47,0.0
14656,United Kingdom,3123,790.0,94.47,0.0
13016,United Kingdom,3124,789.89,94.48,0.0
16759,United Kingdom,3125,789.79,94.48,0.0
16472,United Kingdom,3126,789.6,94.48,0.0
15448,United Kingdom,3127,788.81,94.49,0.0
17952,United Kingdom,3128,788.46,94.49,0.0
14557,United Kingdom,3129,788.38,94.5,0.0
17817,United Kingdom,3130,788.15,94.5,0.0
14513,United Kingdom,3131,788.01,94.51,0.0
13323,United Kingdom,3132,787.85,94.51,0.0
16468,United Kingdom,3133,787.52,94.52,0.0
13212,United Kingdom,3134,786.83,94.52,0.0
14463,United Kingdom,3135,786.57,94.53,0.0
12628,Germany,3136,786.46,94.53,0.0
16739,United Kingdom,3137,786.43,94.53,0.0
13770,United Kingdom,3138,785.37,94.54,0.0
13541,United Kingdom,3139,785.25,94.54,0.0
15806,United Kingdom,3140,784.58,94.55,0.0
13595,United Kingdom,3141,784.48,94.55,0.0
13415,United Kingdom,3142,784.17,94.56,0.0
15714,United Kingdom,3143,783.96,94.56,0.0
12761,Netherlands,3144,782.95,94.56,0.0
16836,United Kingdom,3145,782.37,94.57,0.0
15952,United Kingdom,3146,781.91,94.57,0.0
17255,United Kingdom,3147,781.7,94.58,0.0
13453,United Kingdom,3148,781.69,94.58,0.0
13287,United Kingdom,3149,781.59,94.59,0.0
15679,United Kingdom,3150,781.28,94.59,0.0
15239,United Kingdom,3151,780.59,94.6,0.0
13502,United Kingdom,3152,780.5,94.6,0.0
15246,United Kingdom,3153,780.4,94.6,0.0
17691,United Kingdom,3154,780.05,94.61,0.0
18228,United Kingdom,3155,779.9,94.61,0.0
12735,France,3156,779.57,94.62,0.0
12504,Germany,3157,779.05,94.62,0.0
13781,United Kingdom,3158,778.83,94.63,0.0
14815,United Kingdom,3159,778.5,94.63,0.0
16958,United Kingdom,3160,778.49,94.64,0.0
14690,United Kingdom,3161,777.68,94.64,0.0
16505,United Kingdom,3162,777.6,94.64,0.0
13563,United Kingdom,3163,777.53,94.65,0.0
13745,United Kingdom,3164,777.36,94.65,0.0
15837,United Kingdom,3165,777.01,94.66,0.0
15794,United Kingdom,3166,777.0,94.66,0.0
15618,United Kingdom,3167,776.85,94.67,0.0
14997,United Kingdom,3168,776.6,94.67,0.0
15092,United Kingdom,3169,776.46,94.68,0.0
15743,United Kingdom,3170,775.96,94.68,0.0
13314,United Kingdom,3171,775.94,94.68,0.0
13341,United Kingdom,3172,775.85,94.69,0.0
17482,United Kingdom,3173,775.64,94.69,0.0
15921,United Kingdom,3174,775.26,94.7,0.0
15414,United Kingdom,3175,774.9,94.7,0.0
15773,United Kingdom,3176,774.52,94.71,0.0
18058,United Kingdom,3177,774.06,94.71,0.0
18112,United Kingdom,3178,773.36,94.71,0.0
16565,United Kingdom,3179,773.05,94.72,0.0
15075,United Kingdom,3180,773.03,94.72,0.0
17349,United Kingdom,3181,772.41,94.73,0.0
12923,United Kingdom,3182,770.42,94.73,0.0
17801,United Kingdom,3183,770.03,94.74,0.0
14838,United Kingdom,3184,769.92,94.74,0.0
12965,United Kingdom,3185,769.81,94.75,0.0
16480,United Kingdom,3186,769.29,94.75,0.0
16978,United Kingdom,3187,768.88,94.75,0.0
13980,United Kingdom,3188,768.82,94.76,0.0
13356,United Kingdom,3189,768.24,94.76,0.0
15331,United Kingdom,3190,767.91,94.77,0.0
13712,United Kingdom,3191,766.42,94.77,0.0
12991,United Kingdom,3192,764.82,94.78,0.0
14413,United Kingdom,3193,764.52,94.78,0.0
13699,United Kingdom,3194,764.15,94.78,0.0
16602,United Kingdom,3195,763.33,94.79,0.0
17466,United Kingdom,3196,763.28,94.79,0.0
15428,United Kingdom,3197,762.75,94.8,0.0
16806,United Kingdom,3198,762.16,94.8,0.0
13598,United Kingdom,3199,761.96,94.81,0.0
14883,United Kingdom,3200,761.59,94.81,0.0
17425,United Kingdom,3201,759.17,94.81,0.0
18246,United Kingdom,3202,758.82,94.82,0.0
16720,United Kingdom,3203,758.74,94.82,0.0
15908,United Kingdom,3204,758.62,94.83,0.0
15568,United Kingdom,3205,758.29,94.83,0.0
15006,United Kingdom,3206,757.78,94.84,0.0
16392,United Kingdom,3207,756.7,94.84,0.0
16262,United Kingdom,3208,755.15,94.84,0.0
16892,United Kingdom,3209,754.75,94.85,0.0
18104,United Kingdom,3210,754.64,94.85,0.0
18034,United Kingdom,3211,754.2,94.86,0.0
14234,United Kingdom,3212,754.12,94.86,0.0
14247,United Kingdom,3213,753.56,94.87,0.0
17579,United Kingdom,3214,753.28,94.87,0.0
14998,United Kingdom,3215,753.18,94.87,0.0
13730,United Kingdom,3216,752.6,94.88,0.0
13070,United Kingdom,3217,751.7,94.88,0.0
14923,United Kingdom,3218,749.1,94.89,0.0
16972,United Kingdom,3219,749.0,94.89,0.0
14048,United Kingdom,3220,748.69,94.9,0.0
15656,United Kingdom,3221,748.5,94.9,0.0
17387,United Kingdom,3222,746.81,94.9,0.0
14942,United Kingdom,3223,746.56,94.91,0.0
17889,United Kingdom,3224,746.42,94.91,0.0
14050,United Kingdom,3225,746.36,94.92,0.0
16465,United Kingdom,3226,746.24,94.92,0.0
18190,United Kingdom,3227,745.62,94.92,0.0
14228,United Kingdom,3228,745.5,94.93,0.0
13950,United Kingdom,3229,745.06,94.93,0.0
13236,United Kingdom,3230,744.85,94.94,0.0
12871,United Kingdom,3231,744.02,94.94,0.0
13354,United Kingdom,3232,743.53,94.95,0.0
14104,United Kingdom,3233,743.53,94.95,0.0
17038,United Kingdom,3234,743.17,94.95,0.0
16730,United Kingdom,3235,743.11,94.96,0.0
15420,United Kingdom,3236,743.0,94.96,0.0
14302,United Kingdom,3237,742.9,94.97,0.0
12465,Belgium,3238,742.19,94.97,0.0
18275,United Kingdom,3239,741.85,94.98,0.0
13721,United Kingdom,3240,741.54,94.98,0.0
13713,United Kingdom,3241,740.76,94.98,0.0
15919,United Kingdom,3242,739.77,94.99,0.0
15720,United Kingdom,3243,739.22,94.99,0.0
12603,Germany,3244,739.2,95.0,0.0
15922,United Kingdom,3245,739.0,95.0,0.0
15988,United Kingdom,3246,738.89,95.0,0.0
15462,United Kingdom,3247,737.05,95.01,0.0
16075,United Kingdom,3248,736.93,95.01,0.0
17461,United Kingdom,3249,735.82,95.02,0.0
15045,United Kingdom,3250,735.66,95.02,0.0
12527,Germany,3251,735.51,95.03,0.0
17430,United Kingdom,3252,735.17,95.03,0.0
13286,United Kingdom,3253,734.91,95.03,0.0
15938,United Kingdom,3254,734.81,95.04,0.0
12537,Sweden,3255,732.94,95.04,0.0
17979,United Kingdom,3256,732.41,95.05,0.0
13780,United Kingdom,3257,732.07,95.05,0.0
13575,United Kingdom,3258,732.07,95.05,0.0
17548,United Kingdom,3259,731.26,95.06,0.0
17681,United Kingdom,3260,731.2,95.06,0.0
14778,United Kingdom,3261,730.86,95.07,0.0
13921,United Kingdom,3262,730.7,95.07,0.0
13452,United Kingdom,3263,729.8,95.08,0.0
12925,United Kingdom,3264,729.33,95.08,0.0
15872,United Kingdom,3265,729.25,95.08,0.0
18163,United Kingdom,3266,728.84,95.09,0.0
17756,United Kingdom,3267,728.75,95.09,0.0
12786,Netherlands,3268,728.5,95.1,0.0
17547,United Kingdom,3269,727.85,95.1,0.0
17141,United Kingdom,3270,727.58,95.1,0.0
17374,United Kingdom,3271,727.11,95.11,0.0
16447,United Kingdom,3272,727.1,95.11,0.0
18078,United Kingdom,3273,725.53,95.12,0.0
12723,France,3274,725.07,95.12,0.0
17964,United Kingdom,3275,724.97,95.12,0.0
18187,United Kingdom,3276,724.89,95.13,0.0
13729,United Kingdom,3277,724.73,95.13,0.0
14798,United Kingdom,3278,724.31,95.14,0.0
17572,United Kingdom,3279,723.01,95.14,0.0
15368,United Kingdom,3280,722.74,95.14,0.0
13264,United Kingdom,3281,722.56,95.15,0.0
17615,United Kingdom,3282,721.8,95.15,0.0
13441,United Kingdom,3283,720.9,95.16,0.0
16023,United Kingdom,3284,719.81,95.16,0.0
17999,United Kingdom,3285,718.8,95.17,0.0
13537,United Kingdom,3286,717.85,95.17,0.0
13604,United Kingdom,3287,717.62,95.17,0.0
16269,United Kingdom,3288,717.57,95.18,0.0
12573,France,3289,717.41,95.18,0.0
16526,United Kingdom,3290,717.21,95.19,0.0
15274,United Kingdom,3291,716.57,95.19,0.0
12519,Germany,3292,716.54,95.19,0.0
12535,France,3293,716.35,95.2,0.0
12492,Germany,3294,715.21,95.2,0.0
15330,United Kingdom,3295,714.96,95.21,0.0
13512,United Kingdom,3296,713.39,95.21,0.0
14026,United Kingdom,3297,713.11,95.21,0.0
13147,United Kingdom,3298,712.8,95.22,0.0
17761,United Kingdom,3299,712.78,95.22,0.0
14470,United Kingdom,3300,712.04,95.23,0.0
15127,United Kingdom,3301,711.5,95.23,0.0
13103,United Kingdom,3302,709.64,95.23,0.0
13057,United Kingdom,3303,709.59,95.24,0.0
13927,United Kingdom,3304,708.26,95.24,0.0
12485,Sweden,3305,708.1,95.25,0.0
14398,United Kingdom,3306,707.79,95.25,0.0
16449,United Kingdom,3307,707.69,95.25,0.0
12453,Austria,3308,707.09,95.26,0.0
13626,United Kingdom,3309,707.04,95.26,0.0
16309,United Kingdom,3310,706.57,95.27,0.0
17051,United Kingdom,3311,706.49,95.27,0.0
12890,United Kingdom,3312,706.02,95.27,0.0
16364,United Kingdom,3313,705.79,95.28,0.0
16882,United Kingdom,3314,705.12,95.28,0.0
16015,United Kingdom,3315,704.55,95.29,0.0
12612,Germany,3316,704.04,95.29,0.0
16274,United Kingdom,3317,703.5,95.29,0.0
12883,United Kingdom,3318,703.47,95.3,0.0
15103,United Kingdom,3319,703.36,95.3,0.0
17561,United Kingdom,3320,703.02,95.31,0.0
14699,United Kingdom,3321,702.6,95.31,0.0
16997,United Kingdom,3322,702.0,95.31,0.0
17825,United Kingdom,3323,701.96,95.32,0.0
14324,United Kingdom,3324,701.61,95.32,0.0
14179,United Kingdom,3325,701.57,95.33,0.0
14356,United Kingdom,3326,701.23,95.33,0.0
13833,United Kingdom,3327,700.41,95.33,0.0
17163,United Kingdom,3328,699.78,95.34,0.0
13242,United Kingdom,3329,699.4,95.34,0.0
16018,United Kingdom,3330,698.13,95.35,0.0
14497,United Kingdom,3331,697.06,95.35,0.0
16415,United Kingdom,3332,696.76,95.35,0.0
15700,United Kingdom,3333,696.68,95.36,0.0
